timestamp,price,quantity,side
1711100854597,0.7746,37.35,ask
1711100771120,0.7738,21.39,bid
1711100258055,0.7727,72.62,bid
1711100323840,0.7719,18.61,ask
1711100649467,0.7754,69.30,bid
1711100638556,0.7737,174.81,ask
1711100122160,0.7721,12.42,bid
1711100797640,0.7735,53.59,ask
1711100281050,0.7731,111.45,ask
1711100752640,0.7711,47.95,ask
1711100955719,0.7691,45.83,ask
1711100704180,0.7715,1.22,ask
1711100522725,0.7700,41.84,bid
1711100469044,0.7718,59.15,bid
1711100264704,0.7693,0.07,bid
1711100263662,0.7689,32.08,bid
1711100613458,0.7688,64.65,bid
1711100356200,0.7688,27.66,ask
1711100460043,0.7690,18.41,ask
1711100408726,0.7691,37.12,ask
1711101044431,0.7661,40.17,bid
1711100060784,0.7664,107.50,ask
1711101040025,0.7673,82.59,ask
1711100720094,0.7685,33.18,ask
1711100886414,0.7696,9.14,ask
1711101016400,0.7683,29.62,ask
1711100323219,0.7667,78.57,ask
1711100736170,0.7669,39.49,bid
1711100808713,0.7656,22.34,bid
1711100110124,0.7670,104.95,bid
1711100283556,0.7671,45.23,bid
1711100957996,0.7682,21.03,ask
1711100332770,0.7693,4.83,ask
1711100581560,0.7692,77.47,bid
1711100672324,0.7702,55.49,bid
1711100613858,0.7719,53.44,bid
1711100236621,0.7730,105.11,bid
1711100255420,0.7744,170.99,ask
1711100669758,0.7728,61.43,bid
1711100809748,0.7757,20.35,bid
1711100101541,0.7780,22.02,bid
1711100707200,0.7749,37.14,ask
1711100858375,0.7726,98.03,bid
1711100239148,0.7714,128.74,bid
1711100098460,0.7706,36.86,bid
1711100508544,0.7700,62.83,ask
1711100264618,0.7710,0.58,ask
1711100801900,0.7693,1.01,ask
1711101070593,0.7700,188.00,ask
1711101038864,0.7709,39.91,ask
1711100700651,0.7701,12.68,bid
1711100248192,0.7679,5.76,ask
1711100950715,0.7697,54.63,bid
1711101079752,0.7689,25.64,bid
1711100240624,0.7663,30.31,ask
1711100751626,0.7683,16.53,ask
1711100457262,0.7666,7.48,ask
1711100740880,0.7648,4.79,ask
1711101107975,0.7642,4.06,ask
1711100861546,0.7629,15.69,bid
1711100862516,0.7634,27.36,ask
1711100914244,0.7638,97.91,bid
1711101079150,0.7634,7.64,ask
1711100257530,0.7625,6.12,bid
1711100797202,0.7634,14.07,bid
1711100346480,0.7628,11.58,ask
1711100359039,0.7630,59.88,bid
1711100546630,0.7643,13.83,bid
1711100326041,0.7651,5.00,ask
1711100214500,0.7652,17.95,ask
1711100080793,0.7656,38.04,bid
1711100410984,0.7636,14.55,ask
1711100081650,0.7651,65.24,bid
1711101132992,0.7657,75.14,ask
1711101132651,0.7651,15.56,ask
1711100266458,0.7655,26.43,ask
1711100075270,0.7639,16.90,bid
1711100078300,0.7620,98.14,bid
1711100202188,0.7624,95.25,bid
1711101149450,0.7633,81.83,ask
1711101133935,0.7636,21.25,ask
1711101015576,0.7614,7.64,ask
1711100491400,0.7608,92.45,bid
1711100685034,0.7619,7.08,bid
1711100281760,0.7612,30.70,ask
1711100397488,0.7618,4.51,bid
1711100860529,0.7607,14.04,ask
1711100539850,0.7618,10.38,ask
1711100443841,0.7630,56.62,bid
1711100392496,0.7675,100.45,bid
1711100968369,0.7668,166.28,ask
1711100185328,0.7652,117.96,bid
1711100646170,0.7648,32.10,ask
1711100352236,0.7648,13.48,bid
1711100104475,0.7627,19.03,bid
1711100534612,0.7629,8.65,bid
1711100497769,0.7597,23.84,bid
1711100743400,0.7604,24.94,ask
1711101191182,0.7616,174.99,ask
1711100898786,0.7607,133.75,ask
1711101027512,0.7610,68.72,ask
1711100625744,0.7623,49.72,ask
1711100168795,0.7647,72.91,bid
1711100911424,0.7637,6.03,ask
1711100982126,0.7659,174.97,bid
1711100822016,0.7663,21.88,bid
1711100579159,0.7667,41.17,bid
1711101123010,0.7669,1.42,ask
1711100555399,0.7678,13.11,bid
1711100952272,0.7680,57.54,bid
1711100470784,0.7673,38.01,ask
1711100640402,0.7675,28.28,ask
1711101191870,0.7663,18.66,ask
1711100431816,0.7677,110.90,ask
1711100370200,0.7673,20.33,ask
1711100273774,0.7662,12.75,ask
1711101021350,0.7658,7.88,bid
1711100369520,0.7669,22.43,ask
1711101117179,0.7679,43.81,ask
1711100904388,0.7691,94.45,bid
1711100185031,0.7711,3.31,ask
1711100838656,0.7731,11.95,ask
1711101187500,0.7722,39.18,bid
1711101084232,0.7719,24.56,ask
1711100364287,0.7727,5.82,bid
1711100594088,0.7722,21.77,ask
1711100174862,0.7707,91.66,ask
1711101103130,0.7706,21.45,bid
1711100706720,0.7718,15.32,bid
1711100899336,0.7719,38.17,bid
1711100377901,0.7720,103.31,bid
1711100412100,0.7712,149.49,bid
1711100772160,0.7730,121.22,ask
1711101259916,0.7737,5.32,bid
1711100908362,0.7753,10.78,bid
1711100099528,0.7740,6.55,ask
1711100679896,0.7731,103.30,ask
1711100701440,0.7720,20.16,ask
1711101122391,0.7724,241.86,bid
1711100089238,0.7758,12.05,bid
1711100293851,0.7739,121.62,bid
1711100166152,0.7724,160.22,ask
